name	size	read_group_submitter_id	checksum	checksum_type	local_path	format	type
7b0cf716ef6517f62a97372678e6c9bd.IcgcOvarian_AOCS149_1DNA_7PrimaryTumour_ICGCDBPC20130205170_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	143893687954	20130315050238714	7b0cf716ef6517f62a97372678e6c9bd	md5	song://collaboratory/EGAZ00001018828/2a1460bb-70eb-5e2c-84d2-d0e76ff9fa3b	BAM	sequencing_file
7b0cf716ef6517f62a97372678e6c9bd.IcgcOvarian_AOCS149_1DNA_7PrimaryTumour_ICGCDBPC20130205170_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	143893687954	20130315105631189	7b0cf716ef6517f62a97372678e6c9bd	md5	song://collaboratory/EGAZ00001018828/2a1460bb-70eb-5e2c-84d2-d0e76ff9fa3b	BAM	sequencing_file
7b0cf716ef6517f62a97372678e6c9bd.IcgcOvarian_AOCS149_1DNA_7PrimaryTumour_ICGCDBPC20130205170_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	143893687954	20130315111231109	7b0cf716ef6517f62a97372678e6c9bd	md5	song://collaboratory/EGAZ00001018828/2a1460bb-70eb-5e2c-84d2-d0e76ff9fa3b	BAM	sequencing_file
7b0cf716ef6517f62a97372678e6c9bd.IcgcOvarian_AOCS149_1DNA_7PrimaryTumour_ICGCDBPC20130205170_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	143893687954	20130315053130179	7b0cf716ef6517f62a97372678e6c9bd	md5	song://collaboratory/EGAZ00001018828/2a1460bb-70eb-5e2c-84d2-d0e76ff9fa3b	BAM	sequencing_file
e97c6a608e1dbfabd61af0cf44efe9f2.S0049_20100916_2_LMP.nopd.nobc.bam	93326232483	20110309094705750	e97c6a608e1dbfabd61af0cf44efe9f2	md5	song://collaboratory/EGAR00001083680/91199fc4-d089-5163-9fa1-1132c841fa29	BAM	sequencing_file
2d102598d0624822dcc336aa628138de.IcgcOvarian_AOCS143_1DNA_1NormalBlood_ICGCDBPC20130205157_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	99633206871	20130406012001951	2d102598d0624822dcc336aa628138de	md5	song://collaboratory/EGAZ00001018738/a10fde4d-5446-5a21-bbb3-54add969254b	BAM	sequencing_file
2d102598d0624822dcc336aa628138de.IcgcOvarian_AOCS143_1DNA_1NormalBlood_ICGCDBPC20130205157_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	99633206871	20130406091303169	2d102598d0624822dcc336aa628138de	md5	song://collaboratory/EGAZ00001018738/a10fde4d-5446-5a21-bbb3-54add969254b	BAM	sequencing_file
2d102598d0624822dcc336aa628138de.IcgcOvarian_AOCS143_1DNA_1NormalBlood_ICGCDBPC20130205157_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	99633206871	20130406072735167	2d102598d0624822dcc336aa628138de	md5	song://collaboratory/EGAZ00001018738/a10fde4d-5446-5a21-bbb3-54add969254b	BAM	sequencing_file
b0067bd9713f0dfa365f4a5774481121.S0416_20100602_2_LMP.nopd.nobc.bam	54970299489	20110402023502067	b0067bd9713f0dfa365f4a5774481121	md5	song://collaboratory/EGAR00001083703/0573455e-1b13-5ac3-bcf6-b7f64b05d3bd	BAM	sequencing_file
990005c908d990b59561abcf844f7861.S0428_20120524_2_LMP.nopd.nobc.bam	80536299861	20120626024610976	990005c908d990b59561abcf844f7861	md5	song://collaboratory/EGAR00001083759/30d17996-1173-5a10-9e3e-5614637589bf	BAM	sequencing_file
a79f3807724f780a0d0331f2d5192f84.S0039_20100706_2_Frag.nopd.nobc.bam	37749822869	20101005112354292	a79f3807724f780a0d0331f2d5192f84	md5	song://collaboratory/EGAR00001083612/c68fe774-6f9c-57c7-80ff-f676d55a6fd2	BAM	sequencing_file
6418c274d498d1b2e5dfdf137dcfebab.IcgcOvarian_AOCS125_1DNA_1NormalBlood_ICGCDBPC20130205107_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	106516937419	20130131061735393	6418c274d498d1b2e5dfdf137dcfebab	md5	song://collaboratory/EGAZ00001018684/9f6be6e4-9e34-5ed9-9421-ab35b124e529	BAM	sequencing_file
6418c274d498d1b2e5dfdf137dcfebab.IcgcOvarian_AOCS125_1DNA_1NormalBlood_ICGCDBPC20130205107_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	106516937419	20130131061904371	6418c274d498d1b2e5dfdf137dcfebab	md5	song://collaboratory/EGAZ00001018684/9f6be6e4-9e34-5ed9-9421-ab35b124e529	BAM	sequencing_file
6418c274d498d1b2e5dfdf137dcfebab.IcgcOvarian_AOCS125_1DNA_1NormalBlood_ICGCDBPC20130205107_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	106516937419	2013013106134384	6418c274d498d1b2e5dfdf137dcfebab	md5	song://collaboratory/EGAZ00001018684/9f6be6e4-9e34-5ed9-9421-ab35b124e529	BAM	sequencing_file
a439270639ac5785a638ca24c2f86a6d.IcgcOvarian_AOCS123_1DNA_1NormalBlood_ICGCDBPC20130205103_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	99032599334	20130224013413886	a439270639ac5785a638ca24c2f86a6d	md5	song://collaboratory/EGAZ00001018672/bcd97b00-3d66-556c-86a0-b7366eb916e0	BAM	sequencing_file
a439270639ac5785a638ca24c2f86a6d.IcgcOvarian_AOCS123_1DNA_1NormalBlood_ICGCDBPC20130205103_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	99032599334	20130224024059917	a439270639ac5785a638ca24c2f86a6d	md5	song://collaboratory/EGAZ00001018672/bcd97b00-3d66-556c-86a0-b7366eb916e0	BAM	sequencing_file
a439270639ac5785a638ca24c2f86a6d.IcgcOvarian_AOCS123_1DNA_1NormalBlood_ICGCDBPC20130205103_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	99032599334	2013022402483765	a439270639ac5785a638ca24c2f86a6d	md5	song://collaboratory/EGAZ00001018672/bcd97b00-3d66-556c-86a0-b7366eb916e0	BAM	sequencing_file
4a2e0b679bf67d409fc81d66bd513fec.IcgcOvarian_AOCS133_1DNA_7PrimaryTumour_ICGCDBPC20130607002_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	125629054421	20131023060234249	4a2e0b679bf67d409fc81d66bd513fec	md5	song://collaboratory/EGAZ00001018640/4a1e3950-0154-5837-a123-8dbcc8f314e3	BAM	sequencing_file
4a2e0b679bf67d409fc81d66bd513fec.IcgcOvarian_AOCS133_1DNA_7PrimaryTumour_ICGCDBPC20130607002_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	125629054421	20131023055912652	4a2e0b679bf67d409fc81d66bd513fec	md5	song://collaboratory/EGAZ00001018640/4a1e3950-0154-5837-a123-8dbcc8f314e3	BAM	sequencing_file
4a2e0b679bf67d409fc81d66bd513fec.IcgcOvarian_AOCS133_1DNA_7PrimaryTumour_ICGCDBPC20130607002_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	125629054421	20131023055451578	4a2e0b679bf67d409fc81d66bd513fec	md5	song://collaboratory/EGAZ00001018640/4a1e3950-0154-5837-a123-8dbcc8f314e3	BAM	sequencing_file
4a2e0b679bf67d409fc81d66bd513fec.IcgcOvarian_AOCS133_1DNA_7PrimaryTumour_ICGCDBPC20130607002_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	125629054421	20131023061621741	4a2e0b679bf67d409fc81d66bd513fec	md5	song://collaboratory/EGAZ00001018640/4a1e3950-0154-5837-a123-8dbcc8f314e3	BAM	sequencing_file
11f2b3c9e6b7fb0403e64c4eecd63db6.IcgcOvarian_AOCS124_1DNA_1NormalBlood_ICGCDBPC20130205105_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	119446992012	2013022706470120	11f2b3c9e6b7fb0403e64c4eecd63db6	md5	song://collaboratory/EGAZ00001018558/e89bca22-68ce-529d-ab42-672574cceade	BAM	sequencing_file
11f2b3c9e6b7fb0403e64c4eecd63db6.IcgcOvarian_AOCS124_1DNA_1NormalBlood_ICGCDBPC20130205105_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	119446992012	20130227042132363	11f2b3c9e6b7fb0403e64c4eecd63db6	md5	song://collaboratory/EGAZ00001018558/e89bca22-68ce-529d-ab42-672574cceade	BAM	sequencing_file
11f2b3c9e6b7fb0403e64c4eecd63db6.IcgcOvarian_AOCS124_1DNA_1NormalBlood_ICGCDBPC20130205105_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	119446992012	20130227042412562	11f2b3c9e6b7fb0403e64c4eecd63db6	md5	song://collaboratory/EGAZ00001018558/e89bca22-68ce-529d-ab42-672574cceade	BAM	sequencing_file
11f2b3c9e6b7fb0403e64c4eecd63db6.IcgcOvarian_AOCS124_1DNA_1NormalBlood_ICGCDBPC20130205105_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	119446992012	2013022706414563	11f2b3c9e6b7fb0403e64c4eecd63db6	md5	song://collaboratory/EGAZ00001018558/e89bca22-68ce-529d-ab42-672574cceade	BAM	sequencing_file
d6ff571d6aaf2fc8b3052f4d1fec2138.S0416_20100602_1_LMP.nopd.nobc.bam	64866222915	20101018203821753	d6ff571d6aaf2fc8b3052f4d1fec2138	md5	song://collaboratory/EGAR00001083742/f8ccabd8-ecb0-5d94-b4d9-542905441ff2	BAM	sequencing_file
5a764b693871d685b1fee5993adeec4d.S0436_20120424_2_LMP.nopd.nobc.bam	34236523315	20120510192557223	5a764b693871d685b1fee5993adeec4d	md5	song://collaboratory/EGAR00001083723/2ba9e7a7-0bfd-5e8e-8d9c-670453c882c0	BAM	sequencing_file
36eaf5155f0aecd6516af48331bcb4bf.S0414_20120424_1_LMP.nopd.nobc.bam	87128758976	20120516111705730	36eaf5155f0aecd6516af48331bcb4bf	md5	song://collaboratory/EGAR00001083616/a2edd9f4-8610-54ca-8eff-4d47e1358542	BAM	sequencing_file
